"dataset"	"model_code"	"model_mset"	"model_m"	"model_mrate"	"sequence_format"	"matrix_name"	"prefix"	"iqtree_num_threads"	"iqtree_num_bootstraps"	"alignment_file"	"iqtree_file"	"ml_tree_file"	"iqtree2_call"
"Ryan2013"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.JTT.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.JTT "
"Ryan2013"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.JTTDCMut.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.JTTDCMut "
"Ryan2013"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.LG.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.LG "
"Ryan2013"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.LG4M.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.LG4M "
"Ryan2013"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.mtZOA.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.mtZOA "
"Ryan2013"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.PMB.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.PMB "
"Ryan2013"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.Poisson.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.Poisson "
"Ryan2013"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.rtREV.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.rtREV "
"Ryan2013"	"UL2"	"UL2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.UL2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.UL2.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.UL2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'UL2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.UL2 "
"Ryan2013"	"UL3"	"UL3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.UL3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.UL3.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.UL3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'UL3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.UL3 "
"Ryan2013"	"WAG"	"WAG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.WAG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.WAG.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.WAG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -mset 'WAG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.WAG "
"Ryan2013"	"ModelFinder"	NA	"MFP"	"E,I,G,I+G,R,I+R"	"aa"	"REA_EST_includingXenoturbella"	"Ryan2013.REA_EST_includingXenoturbella.ModelFinder"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas"	"Ryan2013.REA_EST_includingXenoturbella.ModelFinder.iqtree"	"Ryan2013.REA_EST_includingXenoturbella.ModelFinder.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Ryan2013.REA_EST_includingXenoturbella.aa.alignment.fas -m MFP  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Ryan2013.REA_EST_includingXenoturbella.ModelFinder "
"Simion2017"	"LG_C20"	"'LG+C20'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C20.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset ''LG+C20''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C20 "
"Simion2017"	"LG_C60"	"'LG+C60'"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C60.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset ''LG+C60''  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.LG_C60 "
"Simion2017"	"C20"	"C20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.C20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.C20.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.C20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'C20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.C20 "
"Simion2017"	"C60"	"C60"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.C60"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.C60.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.C60.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'C60'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.C60 "
"Simion2017"	"CF4"	"CF4"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.CF4"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.CF4.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.CF4.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'CF4'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.CF4 "
"Simion2017"	"EHO"	"EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EHO.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.EHO "
"Simion2017"	"EX_EHO"	"EX_EHO"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX_EHO"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX_EHO.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX_EHO.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'EX_EHO'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.EX_EHO "
"Simion2017"	"EX2"	"EX2"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX2"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX2.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX2.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'EX2'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.EX2 "
"Simion2017"	"EX3"	"EX3"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX3"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX3.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.EX3.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'EX3'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.EX3 "
"Simion2017"	"GTR20"	"GTR20"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.GTR20"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.GTR20.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.GTR20.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'GTR20'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.GTR20 "
"Simion2017"	"JTT"	"JTT"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.JTT"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.JTT.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.JTT.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'JTT'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.JTT "
"Simion2017"	"JTTDCMut"	"JTTDCMut"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.JTTDCMut"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.JTTDCMut.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.JTTDCMut.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'JTTDCMut'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.JTTDCMut "
"Simion2017"	"LG"	"LG"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'LG'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.LG "
"Simion2017"	"LG4M"	"LG4M"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG4M"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG4M.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.LG4M.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'LG4M'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.LG4M "
"Simion2017"	"mtZOA"	"mtZOA"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.mtZOA"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.mtZOA.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.mtZOA.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'mtZOA'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.mtZOA "
"Simion2017"	"PMB"	"PMB"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.PMB"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.PMB.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.PMB.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'PMB'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.PMB "
"Simion2017"	"Poisson"	"Poisson"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.Poisson"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.Poisson.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.Poisson.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'Poisson'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.Poisson "
"Simion2017"	"rtREV"	"rtREV"	NA	"E,I,G,I+G,R,I+R"	"aa"	"supermatrix_97sp_401632pos_1719genes"	"Simion2017.supermatrix_97sp_401632pos_1719genes.rtREV"	15	1000	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta"	"Simion2017.supermatrix_97sp_401632pos_1719genes.rtREV.iqtree"	"Simion2017.supermatrix_97sp_401632pos_1719genes.rtREV.treefile"	"/mnt/data/dayhoff/home/u5348329/metazoan-mixtures/iqtree/iqtree-2.2.0-Linux/bin/iqtree2 -s /mnt/data/dayhoff/home/u5348329/metazoan-mixtures/data_all/Simion2017.supermatrix_97sp_401632pos_1719genes.aa.alignment.fasta -mset 'rtREV'  -mrate 'E,I,G,I+G,R,I+R'  -bb 1000  -nt 15 -pre Simion2017.supermatrix_97sp_401632pos_1719genes.rtREV "
